game_n,winner,turn_outcome
79,1,"(1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 0, 2, 1, 0, 0, 2, 1, 2, 1, 2, 0, 2, 1, 0, 0, 1)"
80,0,"(1, 1, 2, 2, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 2, 0, 1, 1, 2, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 1, 0, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 0, 1)"
81,0,"(1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 2, 2, 1, 2, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 2, 2, 0, 0, 0, 1, 1, 1)"
82,2,"(1, 1, 1, 0, 2, 2, 2, 0, 1, 1, 2, 2, 2, 0, 0, 2, 1, 2, 1, 2, 0, 1, 0, 0, 2, 2, 1, 2, 2, 1, 2, 1, 2, 0, 0, 0, 0, 1, 2, 2, 2, 2, 1, 0, 2, 0, 1, 0, 1, 2, 2, 1)"
83,6,"(1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 2, 1, 1, 1, 1, 2, 0, 2, 1, 2, 1)"
84,4,"(1, 1, 0, 2, 0, 0, 0, 2, 0, 1, 1, 2, 2, 0, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1, 0, 1, 1, 2, 2, 0, 0, 2, 2, 0, 1, 1, 1, 2, 2, 2, 1, 1)"
85,0,"(1, 1, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 2, 0, 1, 0, 1, 2, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 2, 0, 1, 1, 2, 1, 1)"
86,1,"(1, 1, 0, 2, 2, 2, 1, 1, 0, 2, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 1, 0, 1, 0, 1)"
87,6,"(1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2, 1, 2, 0, 2, 1, 2, 2, 1, 0, 0, 2, 2, 1, 0, 0, 2, 0, 1, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 2, 2, 2, 2, 1, 0, 2, 1, 0, 1)"
88,3,"(1, 1, 0, 1, 2, 1, 2, 2, 0, 2, 2, 0, 0, 1, 2, 0, 2, 1, 2, 0, 0, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 1, 1, 2, 1, 2, 0, 0, 2, 1, 1)"
89,,"(1, 1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 1, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 1, 2, 1, 2, 0, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 1)"
90,4,"(1, 1, 2, 0, 1, 1, 1, 2, 0, 1, 2, 1, 0, 2, 2, 2, 0, 0, 2, 0, 2, 1, 1, 2, 2, 1, 0, 0, 1, 2, 2, 1, 0, 2, 1, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 0, 1)"
91,0,"(1, 2, 2, 2, 1, 0, 0, 1, 1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 2, 2, 0, 0, 2, 0, 2, 1, 1)"
92,,"(1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 0, 1, 0, 2, 1, 2, 0, 0, 1, 2, 2, 2, 2, 0, 2, 0, 2, 1, 0, 1, 0, 1, 0, 2, 1, 0, 1, 2, 0, 1)"
93,1,"(0, 0, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 2, 2, 0, 1, 2, 1, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 2, 1, 1, 0, 1)"
94,1,"(1, 1, 2, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 0, 2, 0, 1, 2, 1, 1, 1, 1, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 1, 0, 1, 0, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 1)"
95,5,"(1, 0, 1, 1, 0, 1, 2, 0, 2, 1, 0, 2, 2, 1, 2, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 0, 2, 1, 1, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 2, 1, 2, 1)"
96,4,"(0, 1, 1, 2, 1, 0, 1, 2, 1, 0, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 1, 2, 0, 0, 1, 1, 0, 2, 1, 2, 0, 1, 0, 2, 0, 2, 1)"
97,5,"(1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 0, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2, 1, 2, 1, 0, 0, 2, 2, 0, 0, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1)"
98,,"(0, 1, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 2, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 0, 2, 1, 1)"
99,3,"(1, 2, 1, 2, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 2, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 1)"
100,4,"(1, 0, 1, 1, 1, 2, 1, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 0, 1, 1, 2, 0, 2, 0, 2, 2, 0, 1, 2, 2, 1, 1, 0, 1, 2, 1, 0, 2, 0, 2, 1)"
101,5,"(1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 0, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 0, 0, 2, 1, 1, 2, 1)"
102,6,"(0, 1, 2, 0, 0, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 0, 1, 2, 2, 0, 2, 1, 2, 0, 1, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 1)"
103,6,"(0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 2, 2, 0, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1, 2, 1, 1)"
104,2,"(1, 0, 0, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 1, 1, 2, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 2, 1, 0, 0, 2, 1, 0, 2, 1, 1, 2, 2, 2, 2, 1)"
105,0,"(1, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 1, 0, 1, 2, 2, 1, 2, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)"
106,1,"(1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 1, 2, 1, 0, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 2, 1, 1, 2, 2, 2, 2, 2, 1)"
107,5,"(1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 2, 0, 2, 0, 2, 0, 1, 2, 2, 1, 1, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1)"
108,4,"(1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 2, 0, 2, 0, 0, 2, 0, 1, 1, 1, 2, 0, 2, 2, 2, 1, 0, 1, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 2, 0, 1, 2, 2, 0, 2, 2, 1, 0, 1)"
109,,"(1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 2, 1, 2, 1, 0, 0, 1, 2, 2, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 1)"
110,,"(1, 0, 1, 1, 0, 1, 1, 1, 0, 2, 1, 0, 1, 2, 2, 0, 2, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 1, 0, 2, 0, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 0, 1, 0, 0, 2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 0, 0, 1, 1)"
111,3,"(0, 1, 1, 2, 0, 0, 1, 2, 0, 2, 2, 1, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 2, 0, 2, 1, 2, 1, 2, 0, 0, 0, 0, 1, 2, 1, 2, 2, 2, 1)"
112,3,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 1, 2, 1, 2, 2, 0, 1)"
113,6,"(1, 0, 2, 2, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 2, 1, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 1, 2, 2, 0, 1, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 1, 1, 0, 2, 0, 2, 0, 1)"
114,5,"(1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 2, 1)"
115,5,"(0, 1, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 2, 2, 0, 2, 1)"
116,2,"(0, 1, 2, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 1, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 2, 0, 1)"
117,0,"(1, 1, 2, 1, 1, 2, 0, 0, 1, 0, 1, 2, 0, 2, 2, 2, 0, 1, 0, 1, 2, 2, 0, 2, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 1, 2, 0, 2, 0, 2, 0, 2, 2, 0, 0, 1)"
118,6,"(1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 1, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 2, 2, 2, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0, 1, 2, 0, 2, 1, 2, 1)"
119,0,"(0, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 0, 2, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1)"
120,1,"(1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 1)"
121,1,"(1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 2, 0, 1, 1, 2, 2, 0, 0, 2, 1)"
122,2,"(1, 1, 0, 1, 2, 2, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 0, 1, 1, 2, 2, 2, 1, 2, 0, 0, 2, 2, 2, 1, 1, 2, 0, 2, 1, 2, 2, 0, 1, 0, 2, 1, 2, 1)"
123,5,"(1, 1, 1, 0, 2, 1, 2, 0, 1, 2, 2, 0, 0, 2, 0, 2, 2, 1, 0, 1, 2, 0, 2, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 0, 1, 1, 2, 2, 1, 1, 1, 0, 0, 1)"
124,1,"(1, 2, 0, 0, 1, 1, 0, 2, 1, 0, 2, 2, 1, 2, 2, 2, 2, 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 0, 1, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 2, 0, 0, 2, 1, 0, 0, 0, 1)"
125,,"(0, 1, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 2, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 0, 0, 2, 1, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 0, 0, 1)"
126,4,"(0, 1, 1, 2, 2, 1, 2, 1, 0, 1, 2, 1, 2, 0, 1, 2, 0, 0, 2, 2, 0, 1, 1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 2, 1)"
127,,"(1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 1, 0, 0, 1, 2, 0, 1, 0, 0, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 1, 1, 2, 0, 1)"
128,,"(1, 0, 0, 1, 2, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2, 0, 1, 1, 2, 1, 2, 2, 2, 0, 0, 0, 1, 1, 2, 1, 2, 0, 2, 0, 2, 1, 2, 0, 1, 0, 0, 2, 0, 1, 0, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1)"
129,5,"(1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 2, 0, 0, 2, 1, 2, 1, 0, 1, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 0, 2, 0, 2, 0, 1, 1, 2, 0, 2, 2, 2, 2, 2, 1)"
130,5,"(1, 2, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 2, 0, 2, 2, 1, 0, 2, 2, 1, 2, 2, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 2, 2, 2, 1, 1, 0, 1, 0, 0, 1)"
131,3,"(1, 1, 1, 2, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 0, 2, 2, 1, 1, 2, 2, 0, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 1)"
132,1,"(1, 0, 1, 1, 0, 2, 0, 1, 1, 0, 2, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1)"
133,,"(1, 1, 2, 2, 0, 2, 2, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 2, 2, 0, 2, 2, 2, 1, 0, 2, 0, 2, 1)"
134,,"(1, 1, 1, 1, 0, 2, 0, 2, 1, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2, 0, 2, 2, 2, 1, 2, 0, 2, 1, 0, 2, 2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 1)"
135,6,"(0, 1, 1, 2, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 1, 2, 2, 1, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 1, 2, 0, 1, 0, 2, 2, 2, 2, 0, 1)"
136,6,"(1, 1, 1, 2, 2, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 1, 1, 1)"
137,6,"(1, 1, 1, 2, 1, 2, 0, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 0, 2, 0, 0, 2, 1, 1, 0, 1, 2, 0, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 1)"
138,,"(1, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 1, 2, 2, 1, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1)"
139,0,"(1, 1, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 1, 2, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 0, 1)"
140,,"(1, 1, 0, 0, 2, 1, 2, 1, 0, 2, 1, 2, 2, 1, 2, 0, 1, 0, 1, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 1, 1, 0, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 1)"
141,1,"(1, 1, 1, 1, 0, 1, 0, 0, 0, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 0, 0, 2, 1, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 1)"
142,0,"(0, 1, 1, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 2, 1, 1, 0, 2, 2, 0, 0, 0, 2, 1, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1)"
143,6,"(1, 1, 2, 2, 0, 0, 2, 2, 1, 2, 0, 0, 0, 1, 2, 1, 1, 0, 2, 2, 1, 0, 2, 2, 2, 1, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 2, 2, 2, 1, 0, 2, 2, 2, 1, 2, 1)"
144,5,"(1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 1, 1, 2, 2, 0, 2, 1, 2, 0, 2, 1, 0, 2, 2, 0, 2, 0, 0, 1, 2, 2, 1, 0, 0, 1, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 1, 2, 0, 0, 2, 1)"
145,5,"(1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 0, 2, 1, 1, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 1)"
146,1,"(1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 0, 0, 2, 2, 0, 2, 1, 1, 2, 2, 0, 0, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 1, 1, 2, 2, 0, 2, 0, 1, 0, 1, 2, 2, 2, 1, 1)"
147,2,"(1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 1, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 2, 0, 0, 2, 1, 0, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 2, 2, 0, 1)"
148,1,"(1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 0, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 1, 1, 0, 1, 0, 2, 2, 1, 0, 0, 1, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1)"
149,1,"(1, 1, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 2, 2, 0, 1, 2, 2, 1, 0, 0, 1, 1, 2, 2, 1, 2, 1, 0, 0, 1, 0, 2, 2, 2, 0, 1, 2, 0, 2, 1)"
150,5,"(1, 0, 2, 1, 0, 1, 2, 1, 1, 1, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 2, 2, 2, 0, 1)"
151,6,"(0, 1, 2, 1, 1, 1, 2, 2, 2, 0, 2, 2, 2, 1, 1, 0, 2, 2, 0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 2, 2, 1, 2, 1, 0, 0, 1, 2, 2, 2, 0, 0, 2, 1)"
152,,"(0, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 0, 2, 2, 1, 2, 1, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1)"
153,,"(1, 0, 1, 1, 0, 1, 1, 2, 2, 0, 0, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 1, 2, 2, 2, 1, 0, 0, 2, 1, 2, 2, 0, 2, 2, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1)"
154,6,"(0, 1, 1, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 2, 0, 2, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 2, 0, 2, 1)"
155,2,"(1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 2, 1)"
156,4,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 1)"
157,3,"(1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 1, 2, 1, 2, 2, 2, 0, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 2, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 2, 1, 1)"
158,0,"(1, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 2, 1, 1, 2, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 2, 2, 1, 1, 2, 2, 0, 2, 2, 2, 1, 1)"
159,1,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 1, 2, 0, 1)"
160,3,"(1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 2, 2, 1, 0, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 0, 0, 0, 1, 0, 2, 2, 2, 1, 1, 2, 2, 2, 0, 1)"
161,0,"(0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1)"
162,5,"(1, 1, 1, 1, 1, 0, 0, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 0, 1, 2, 1, 0, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 2, 0, 0, 0, 1, 1)"
163,2,"(1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 2, 1, 1)"
164,3,"(1, 1, 2, 2, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 1, 0, 2, 0, 1, 2, 0, 2, 2, 2, 2, 0, 1, 2, 2, 2, 1, 2, 1)"
